longitude,latitude,prec_hiver,prec_printemps,prec_ete,prec_automne,Tmin_hiver,Tmin_printemps,Tmin_ete,Tmin_automne,Tmax_hiver,Tmax_printemps,Tmax_ete,Tmax_automne
5.853,36.569,148.5,35.649998,7.3916664,49.458332,4.5833335,9.25,18.25,13.083333,12.666667,19.083334,30.916666,22.916666
2.711,36.571,60.86667,22.933334,3.9916668,40.925,7.9166665,12.0,21.166666,16.333334,18.666666,23.666666,33.666668,27.416666
6.834,36.572,94.833336,34.025,5.491667,39.916668,5.9166665,10.083333,19.083334,14.0,14.25,20.5,32.166668,24.25
8.124,36.572,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
8.129,36.572,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
4.96,36.573,83.35,28.133331,7.8583336,36.166668,5.6666665,10.583333,20.166666,14.416667,13.666667,20.333334,32.166668,23.5
6.6,36.573,113.583336,36.775,6.441667,47.833332,4.9166665,9.5,18.666666,13.333333,14.0,20.25,32.416668,24.25
8.134,36.573,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
4.526,36.574,99.025,35.483334,8.3,47.100002,4.75,9.833333,19.833334,13.75,12.416667,19.25,31.75,22.916666
5.488,36.575,110.23334,34.125,9.924999,47.533337,3.0833333,7.75,17.75,11.75,10.0,17.083334,29.416666,20.25
6.7,36.575,109.03333,36.566666,6.4250007,46.291668,5.0,9.333333,18.583334,13.333333,13.75,20.0,32.333332,23.916666
8.128,36.576,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
8.133,36.576,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
8.735,36.576,63.55833,32.94167,5.5166664,38.283333,6.5833335,10.666667,20.416666,15.0,16.583334,23.25,35.666668,27.083334
6.702,36.577,109.03333,36.566666,6.4250007,46.291668,5.0,9.333333,18.583334,13.333333,13.75,20.0,32.333332,23.916666
8.138,36.577,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
3.062,36.578,71.700005,28.341667,5.383333,41.408333,7.6666665,11.666667,20.666666,16.0,18.25,23.0,32.25,26.5
8.123,36.578,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
10.555,36.578,38.858334,24.033335,4.475,35.408333,9.833333,13.916667,22.833334,18.583334,17.833334,23.333334,33.583332,27.333334
2.889,36.579,69.775,28.208334,5.466667,43.391666,7.75,12.0,21.083334,16.25,18.333334,23.416666,33.0,26.916666
8.128,36.579,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
8.13,36.579,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
8.135,36.579,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
8.132,36.58,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
8.137,36.58,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
8.139,36.58,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
8.144,36.58,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
2.41,36.581,62.7,21.541666,3.3166668,38.483334,8.166667,12.083333,21.666666,16.416666,18.25,23.416666,33.75,26.916666
8.124,36.581,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
8.142,36.581,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
8.129,36.582,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
7.76,36.583,90.208336,36.758335,5.058333,41.383335,6.6666665,11.0,19.833334,15.166667,15.416667,21.5,32.583332,25.166666
8.134,36.583,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
8.139,36.583,108.375,43.091663,4.6583333,47.658337,6.3333335,10.416667,19.583334,14.666667,15.5,21.75,33.583332,25.5
4.673,36.585,86.208336,25.641668,6.991667,40.925003,7.1666665,11.833333,21.083334,15.833333,15.666667,21.5,32.333332,25.083334
2.811,36.586,63.38333,23.699999,4.25,42.241665,8.083333,12.0,21.0,16.416666,18.75,23.5,32.916668,27.083334
3.329,36.586,79.1,28.566668,5.558333,42.158337,7.25,11.166667,20.333334,15.666667,17.5,22.583334,32.083332,26.166666
3.333,36.586,79.1,28.566668,5.558333,42.158337,7.25,11.166667,20.333334,15.666667,17.5,22.583334,32.083332,26.166666
6.047,36.586,185.81667,42.733337,7.975,59.88333,4.4166665,8.833333,17.5,12.833333,12.083333,18.25,29.416666,21.833334
8.129,36.586,107.166664,40.616665,4.616667,48.466663,7.1666665,11.083333,20.083334,15.416667,16.166666,22.083334,33.5,25.916666
8.133,36.586,107.166664,40.616665,4.616667,48.466663,7.1666665,11.083333,20.083334,15.416667,16.166666,22.083334,33.5,25.916666
6.478,36.587,151.64166,42.524998,7.8250003,58.041668,4.9166665,9.25,18.0,13.25,12.916667,19.0,30.333334,22.666666
8.138,36.587,107.166664,40.616665,4.616667,48.466663,7.1666665,11.083333,20.083334,15.416667,16.166666,22.083334,33.5,25.916666
5.266,36.588,88.01666,29.091667,8.075,43.416668,7.8333335,12.083333,21.083334,16.25,16.166666,21.0,30.583334,24.916666
5.319,36.588,88.01666,29.091667,8.075,43.416668,7.8333335,12.083333,21.083334,16.25,16.166666,21.0,30.583334,24.916666
3.232,36.589,72.416664,27.808332,5.2833333,40.541668,7.5,11.25,20.333334,15.833333,18.333334,23.083334,32.333332,26.75
3.332,36.589,79.1,28.566668,5.558333,42.158337,7.25,11.166667,20.333334,15.666667,17.5,22.583334,32.083332,26.166666
5.746,36.59,150.35834,37.95,8.5,53.0,4.25,8.833333,18.083334,12.833333,11.75,17.916666,28.833334,21.166666
6.049,36.59,185.81667,42.733337,7.975,59.88333,4.4166665,8.833333,17.5,12.833333,12.083333,18.25,29.416666,21.833334
8.133,36.59,107.166664,40.616665,4.616667,48.466663,7.1666665,11.083333,20.083334,15.416667,16.166666,22.083334,33.5,25.916666
10.312,36.59,40.366665,24.241667,4.0166664,34.600002,8.333333,12.916667,22.0,17.333334,17.333334,23.75,34.5,27.416666
10.32,36.591,40.366665,24.241667,4.0166664,34.600002,8.333333,12.916667,22.0,17.333334,17.333334,23.75,34.5,27.416666
6.193,36.592,166.60832,42.024998,8.125,58.733334,4.75,9.25,17.916666,13.083333,12.666667,18.75,30.083334,22.25
10.32,36.592,40.366665,24.241667,4.0166664,34.600002,8.333333,12.916667,22.0,17.333334,17.333334,23.75,34.5,27.416666
6.127,36.593,181.575,43.583332,8.508334,61.125,4.1666665,8.5,17.25,12.25,11.666667,18.083334,29.5,21.666666
8.505,36.593,113.90833,50.100002,5.883333,55.066666,5.8333335,9.916667,19.333334,14.083333,14.666667,21.0,33.166668,24.833334
10.315,36.594,40.366665,24.241667,4.0166664,34.600002,8.333333,12.916667,22.0,17.333334,17.333334,23.75,34.5,27.416666
10.316,36.594,40.366665,24.241667,4.0166664,34.600002,8.333333,12.916667,22.0,17.333334,17.333334,23.75,34.5,27.416666
2.882,36.595,65.6,25.241667,4.4666667,42.466667,7.75,12.0,21.0,16.25,18.833334,23.583334,32.75,27.333334
6.207,36.595,166.60832,42.024998,8.125,58.733334,4.75,9.25,17.916666,13.083333,12.666667,18.75,30.083334,22.25
2.873,36.596,65.6,25.241667,4.4666667,42.466667,7.75,12.0,21.0,16.25,18.833334,23.583334,32.75,27.333334
2.881,36.596,65.6,25.241667,4.4666667,42.466667,7.75,12.0,21.0,16.25,18.833334,23.583334,32.75,27.333334
4.089,36.596,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
5.948,36.596,170.85832,41.841667,8.325,57.875,4.5833335,8.833333,17.75,12.75,11.916667,18.0,28.833334,21.333334
2.872,36.597,65.6,25.241667,4.4666667,42.466667,7.75,12.0,21.0,16.25,18.833334,23.583334,32.75,27.333334
2.892,36.597,65.6,25.241667,4.4666667,42.466667,7.75,12.0,21.0,16.25,18.833334,23.583334,32.75,27.333334
3.137,36.597,68.475,27.008333,5.016667,40.0,7.6666665,11.583333,20.416666,16.083334,18.833334,23.416666,32.666668,27.25
3.138,36.597,68.475,27.008333,5.016667,40.0,7.6666665,11.583333,20.416666,16.083334,18.833334,23.416666,32.666668,27.25
8.911,36.597,63.2,30.333334,5.008333,36.633335,6.75,11.0,20.666666,15.166667,17.083334,23.083334,35.666668,27.583334
2.881,36.598,65.6,25.241667,4.4666667,42.466667,7.75,12.0,21.0,16.25,18.833334,23.583334,32.75,27.333334
6.117,36.598,181.575,43.583332,8.508334,61.125,4.1666665,8.5,17.25,12.25,11.666667,18.083334,29.5,21.666666
2.882,36.599,65.6,25.241667,4.4666667,42.466667,7.75,12.0,21.0,16.25,18.833334,23.583334,32.75,27.333334
3.1,36.599,68.475,27.008333,5.016667,40.0,7.6666665,11.583333,20.416666,16.083334,18.833334,23.416666,32.666668,27.25
5.98,36.599,170.85832,41.841667,8.325,57.875,4.5833335,8.833333,17.75,12.75,11.916667,18.0,28.833334,21.333334
6.123,36.599,181.575,43.583332,8.508334,61.125,4.1666665,8.5,17.25,12.25,11.666667,18.083334,29.5,21.666666
10.53,36.599,39.325,22.166666,3.6916664,34.208332,9.833333,13.75,22.666666,18.5,18.166666,23.5,33.666668,27.583334
6.124,36.6,181.575,43.583332,8.508334,61.125,4.1666665,8.5,17.25,12.25,11.666667,18.083334,29.5,21.666666
2.875,36.601,65.6,25.241667,4.4666667,42.466667,7.75,12.0,21.0,16.25,18.833334,23.583334,32.75,27.333334
3.099,36.601,68.475,27.008333,5.016667,40.0,7.6666665,11.583333,20.416666,16.083334,18.833334,23.416666,32.666668,27.25
3.135,36.601,68.475,27.008333,5.016667,40.0,7.6666665,11.583333,20.416666,16.083334,18.833334,23.416666,32.666668,27.25
3.136,36.601,68.475,27.008333,5.016667,40.0,7.6666665,11.583333,20.416666,16.083334,18.833334,23.416666,32.666668,27.25
3.137,36.601,68.475,27.008333,5.016667,40.0,7.6666665,11.583333,20.416666,16.083334,18.833334,23.416666,32.666668,27.25
3.138,36.601,68.475,27.008333,5.016667,40.0,7.6666665,11.583333,20.416666,16.083334,18.833334,23.416666,32.666668,27.25
10.742,36.601,40.399998,25.300001,4.9666667,37.649998,10.0,13.833333,22.666666,18.5,17.25,22.666666,33.083332,27.083334
2.864,36.602,65.6,25.241667,4.4666667,42.466667,7.75,12.0,21.0,16.25,18.833334,23.583334,32.75,27.333334
6.131,36.602,181.575,43.583332,8.508334,61.125,4.1666665,8.5,17.25,12.25,11.666667,18.083334,29.5,21.666666
6.116,36.603,181.575,43.583332,8.508334,61.125,4.1666665,8.5,17.25,12.25,11.666667,18.083334,29.5,21.666666
5.425,36.604,108.14167,31.525,7.9083333,45.425,6.8333335,11.083333,19.833334,15.0,14.25,19.416666,29.5,23.083334
6.122,36.604,181.575,43.583332,8.508334,61.125,4.1666665,8.5,17.25,12.25,11.666667,18.083334,29.5,21.666666
6.129,36.604,181.575,43.583332,8.508334,61.125,4.1666665,8.5,17.25,12.25,11.666667,18.083334,29.5,21.666666
8.849,36.604,63.2,30.333334,5.008333,36.633335,6.75,11.0,20.666666,15.166667,17.083334,23.083334,35.666668,27.583334
9.735,36.604,42.0,22.358332,4.366667,28.683332,6.5833335,11.666667,21.25,15.416667,16.833334,24.25,36.0,27.916666
2.763,36.605,63.38333,23.699999,4.25,42.241665,8.083333,12.0,21.0,16.416666,18.75,23.5,32.916668,27.083334
2.769,36.605,63.38333,23.699999,4.25,42.241665,8.083333,12.0,21.0,16.416666,18.75,23.5,32.916668,27.083334
2.849,36.605,65.6,25.241667,4.4666667,42.466667,7.75,12.0,21.0,16.25,18.833334,23.583334,32.75,27.333334
4.082,36.605,111.791664,33.925,6.991667,56.458332,6.5833335,11.583333,21.333334,15.666667,14.833333,21.333334,32.583332,24.833334
2.762,36.606,63.38333,23.699999,4.25,42.241665,8.083333,12.0,21.0,16.416666,18.75,23.5,32.916668,27.083334
6.094,36.606,181.575,43.583332,8.508334,61.125,4.1666665,8.5,17.25,12.25,11.666667,18.083334,29.5,21.666666
6.125,36.606,181.575,43.583332,8.508334,61.125,4.1666665,8.5,17.25,12.25,11.666667,18.083334,29.5,21.666666
6.836,36.606,92.30834,31.65,4.8083334,37.716667,7.3333335,11.333333,20.083334,15.416667,16.083334,21.666666,32.333332,25.75
6.123,36.607,181.575,43.583332,8.508334,61.125,4.1666665,8.5,17.25,12.25,11.666667,18.083334,29.5,21.666666
7.669,36.607,86.96667,31.733335,5.35,40.85,8.0,11.833333,20.833334,16.25,16.833334,22.916666,34.083332,26.75
3.208,36.609,72.416664,27.808332,5.2833333,40.541668,7.5,11.25,20.333334,15.833333,18.333334,23.083334,32.333332,26.75
5.961,36.609,170.85832,41.841667,8.325,57.875,4.5833335,8.833333,17.75,12.75,11.916667,18.0,28.833334,21.333334
8.767,36.609,76.225,37.05,5.4583335,42.516666,6.5833335,10.666667,20.25,14.75,16.166666,22.25,34.583332,26.416666
9.135,36.609,59.199997,27.266668,4.2166667,32.583336,6.9166665,11.5,21.0,15.333333,17.083334,23.833334,36.166668,27.916666
3.187,36.612,72.416664,27.808332,5.2833333,40.541668,7.5,11.25,20.333334,15.833333,18.333334,23.083334,32.333332,26.75
6.051,36.612,185.81667,42.733337,7.975,59.88333,4.4166665,8.833333,17.5,12.833333,12.083333,18.25,29.416666,21.833334
4.128,36.613,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
6.055,36.613,185.81667,42.733337,7.975,59.88333,4.4166665,8.833333,17.5,12.833333,12.083333,18.25,29.416666,21.833334
3.135,36.614,68.475,27.008333,5.016667,40.0,7.6666665,11.583333,20.416666,16.083334,18.833334,23.416666,32.666668,27.25
5.491,36.614,108.14167,31.525,7.9083333,45.425,6.8333335,11.083333,19.833334,15.0,14.25,19.416666,29.5,23.083334
4.123,36.615,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.137,36.615,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
5.2,36.615,87.44167,28.766668,7.65,42.61667,7.9166665,12.083333,21.0,16.083334,16.0,20.833334,30.583334,24.666666
8.823,36.615,76.225,37.05,5.4583335,42.516666,6.5833335,10.666667,20.25,14.75,16.166666,22.25,34.583332,26.416666
10.201,36.615,40.175,24.199999,4.3333335,34.425,8.25,12.666667,21.75,17.083334,17.333334,24.0,34.916668,27.583334
6.05,36.616,185.81667,42.733337,7.975,59.88333,4.4166665,8.833333,17.5,12.833333,12.083333,18.25,29.416666,21.833334
6.054,36.616,185.81667,42.733337,7.975,59.88333,4.4166665,8.833333,17.5,12.833333,12.083333,18.25,29.416666,21.833334
7.285,36.616,81.225,28.733332,4.8583336,36.95,7.75,11.666667,20.333334,16.0,16.416666,22.0,32.75,26.333334
4.12,36.617,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.127,36.617,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.18,36.617,113.90833,34.825,6.7666664,55.483334,6.3333335,11.416667,21.0,15.416667,14.333333,20.583334,31.666666,24.083334
10.534,36.617,39.325,22.166666,3.6916664,34.208332,9.833333,13.75,22.666666,18.5,18.166666,23.5,33.666668,27.583334
10.619,36.617,40.075,24.233332,4.1916666,35.941666,10.0,13.75,22.666666,18.666666,17.5,22.833334,32.916668,27.083334
4.134,36.618,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.138,36.618,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
5.084,36.618,91.60834,29.441666,8.083333,42.100002,7.0833335,11.25,20.5,15.416667,15.083333,20.416666,30.333334,23.916666
8.822,36.618,76.225,37.05,5.4583335,42.516666,6.5833335,10.666667,20.25,14.75,16.166666,22.25,34.583332,26.416666
2.812,36.619,63.38333,23.699999,4.25,42.241665,8.083333,12.0,21.0,16.416666,18.75,23.5,32.916668,27.083334
3.484,36.619,94.42501,30.566666,5.9166665,47.199997,6.6666665,11.25,20.25,15.333333,15.666667,21.25,31.166666,24.916666
5.915,36.619,156.13333,38.491665,7.4,53.658337,5.6666665,9.666667,18.5,13.666667,13.0,18.916666,29.416666,22.25
5.916,36.619,156.13333,38.491665,7.4,53.658337,5.6666665,9.666667,18.5,13.666667,13.0,18.916666,29.416666,22.25
10.678,36.619,40.399998,25.300001,4.9666667,37.649998,10.0,13.833333,22.666666,18.5,17.25,22.666666,33.083332,27.083334
2.682,36.62,64.166664,23.633331,4.191667,43.141666,8.333333,12.083333,21.083334,16.5,18.416666,23.083334,32.25,26.416666
3.274,36.62,79.1,28.566668,5.558333,42.158337,7.25,11.166667,20.333334,15.666667,17.5,22.583334,32.083332,26.166666
3.48,36.62,94.42501,30.566666,5.9166665,47.199997,6.6666665,11.25,20.25,15.333333,15.666667,21.25,31.166666,24.916666
4.125,36.62,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.129,36.62,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.16,36.62,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.165,36.62,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
5.134,36.62,91.60834,29.441666,8.083333,42.100002,7.0833335,11.25,20.5,15.416667,15.083333,20.416666,30.333334,23.916666
4.136,36.621,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.142,36.621,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.161,36.621,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.179,36.621,113.90833,34.825,6.7666664,55.483334,6.3333335,11.416667,21.0,15.416667,14.333333,20.583334,31.666666,24.083334
3.482,36.622,94.42501,30.566666,5.9166665,47.199997,6.6666665,11.25,20.25,15.333333,15.666667,21.25,31.166666,24.916666
4.157,36.622,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.179,36.622,113.90833,34.825,6.7666664,55.483334,6.3333335,11.416667,21.0,15.416667,14.333333,20.583334,31.666666,24.083334
5.084,36.622,91.60834,29.441666,8.083333,42.100002,7.0833335,11.25,20.5,15.416667,15.083333,20.416666,30.333334,23.916666
6.334,36.622,151.475,41.183334,7.65,56.733334,5.6666665,9.416667,18.416666,13.333333,13.333333,19.416666,30.666666,23.0
3.271,36.623,79.1,28.566668,5.558333,42.158337,7.25,11.166667,20.333334,15.666667,17.5,22.583334,32.083332,26.166666
3.272,36.623,79.1,28.566668,5.558333,42.158337,7.25,11.166667,20.333334,15.666667,17.5,22.583334,32.083332,26.166666
4.13,36.623,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.139,36.623,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.157,36.623,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.162,36.623,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
5.913,36.623,156.13333,38.491665,7.4,53.658337,5.6666665,9.666667,18.5,13.666667,13.0,18.916666,29.416666,22.25
4.155,36.624,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.166,36.624,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.168,36.624,113.90833,34.825,6.7666664,55.483334,6.3333335,11.416667,21.0,15.416667,14.333333,20.583334,31.666666,24.083334
3.274,36.625,79.1,28.566668,5.558333,42.158337,7.25,11.166667,20.333334,15.666667,17.5,22.583334,32.083332,26.166666
4.129,36.625,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.136,36.625,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.165,36.625,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.171,36.625,113.90833,34.825,6.7666664,55.483334,6.3333335,11.416667,21.0,15.416667,14.333333,20.583334,31.666666,24.083334
4.179,36.625,113.90833,34.825,6.7666664,55.483334,6.3333335,11.416667,21.0,15.416667,14.333333,20.583334,31.666666,24.083334
3.239,36.626,72.416664,27.808332,5.2833333,40.541668,7.5,11.25,20.333334,15.833333,18.333334,23.083334,32.333332,26.75
4.126,36.626,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.131,36.626,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.138,36.626,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.141,36.626,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.144,36.626,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.175,36.626,113.90833,34.825,6.7666664,55.483334,6.3333335,11.416667,21.0,15.416667,14.333333,20.583334,31.666666,24.083334
6.34,36.626,151.475,41.183334,7.65,56.733334,5.6666665,9.416667,18.416666,13.333333,13.333333,19.416666,30.666666,23.0
8.775,36.626,76.225,37.05,5.4583335,42.516666,6.5833335,10.666667,20.25,14.75,16.166666,22.25,34.583332,26.416666
4.133,36.627,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.139,36.627,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.152,36.627,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.167,36.627,113.90833,34.825,6.7666664,55.483334,6.3333335,11.416667,21.0,15.416667,14.333333,20.583334,31.666666,24.083334
5.891,36.627,156.13333,38.491665,7.4,53.658337,5.6666665,9.666667,18.5,13.666667,13.0,18.916666,29.416666,22.25
6.344,36.627,151.475,41.183334,7.65,56.733334,5.6666665,9.416667,18.416666,13.333333,13.333333,19.416666,30.666666,23.0
8.557,36.627,113.90833,50.100002,5.883333,55.066666,5.8333335,9.916667,19.333334,14.083333,14.666667,21.0,33.166668,24.833334
4.15,36.628,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.162,36.628,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.163,36.628,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.164,36.628,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.165,36.628,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.168,36.628,113.90833,34.825,6.7666664,55.483334,6.3333335,11.416667,21.0,15.416667,14.333333,20.583334,31.666666,24.083334
3.234,36.629,72.416664,27.808332,5.2833333,40.541668,7.5,11.25,20.333334,15.833333,18.333334,23.083334,32.333332,26.75
3.266,36.629,79.1,28.566668,5.558333,42.158337,7.25,11.166667,20.333334,15.666667,17.5,22.583334,32.083332,26.166666
3.267,36.629,79.1,28.566668,5.558333,42.158337,7.25,11.166667,20.333334,15.666667,17.5,22.583334,32.083332,26.166666
4.155,36.629,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.16,36.629,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.173,36.629,113.90833,34.825,6.7666664,55.483334,6.3333335,11.416667,21.0,15.416667,14.333333,20.583334,31.666666,24.083334
6.293,36.629,142.01666,37.433334,6.3333335,52.158337,6.9166665,10.916667,19.75,14.75,14.75,20.833334,31.333334,24.5
6.34,36.629,151.475,41.183334,7.65,56.733334,5.6666665,9.416667,18.416666,13.333333,13.333333,19.416666,30.666666,23.0
10.514,36.629,39.325,22.166666,3.6916664,34.208332,9.833333,13.75,22.666666,18.5,18.166666,23.5,33.666668,27.583334
3.051,36.63,68.316666,26.708334,4.891667,41.125,7.6666665,11.666667,20.583334,16.166666,18.75,23.583334,32.666668,27.333334
3.226,36.63,72.416664,27.808332,5.2833333,40.541668,7.5,11.25,20.333334,15.833333,18.333334,23.083334,32.333332,26.75
3.265,36.63,79.1,28.566668,5.558333,42.158337,7.25,11.166667,20.333334,15.666667,17.5,22.583334,32.083332,26.166666
3.268,36.63,79.1,28.566668,5.558333,42.158337,7.25,11.166667,20.333334,15.666667,17.5,22.583334,32.083332,26.166666
3.269,36.63,79.1,28.566668,5.558333,42.158337,7.25,11.166667,20.333334,15.666667,17.5,22.583334,32.083332,26.166666
4.135,36.63,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.145,36.63,106.80833,30.883337,6.475,52.333332,6.9166665,12.083333,21.583334,16.0,15.166667,21.416666,32.5,25.25
4.17,36.63,113.90833,34.825,6.7666664,55.483334,6.3333335,11.416667,21.0,15.416667,14.333333,20.583334,31.666666,24.083334
4.172,36.63,113.90833,34.825,6.7666664,55.483334,6.3333335,11.416667,21.0,15.416667,14.333333,20.583334,31.666666,24.083334
4.175,36.63,113.90833,34.825,6.7666664,55.483334,6.3333335,11.416667,21.0,15.416667,14.333333,20.583334,31.666666,24.083334
2.839,36.631,65.6,25.241667,4.4666667,42.466667,7.75,12.0,21.0,16.25,18.833334,23.583334,32.75,27.333334
3.254,36.631,79.1,28.566668,5.558333,42.158337,7.25,11.166667,20.333334,15.666667,17.5,22.583334,32.083332,26.166666
3.256,36.631,79.1,28.566668,5.558333,42.158337,7.25,11.166667,20.333334,15.666667,17.5,22.583334,32.083332,26.166666
4.168,36.631,113.90833,34.825,6.7666664,55.483334,6.3333335,11.416667,21.0,15.416667,14.333333,20.583334,31.666666,24.083334
